日期,交割月份,時間,Answer,LSTM_Prediction,LSTM_Loss
20180709,201807,102500,0.7305322128851532,0.6644782,
20180709,201807,102600,0.7288515406162457,0.66495585,
20180709,201807,102700,0.7271708683473381,0.6658492,
20180709,201807,102800,0.7288515406162457,0.6651975,
20180709,201807,102900,0.7299719887955174,0.6637987,
20180709,201807,103000,0.731652661064425,0.6640631,
20180709,201807,103100,0.727731092436974,0.6649076,
20180709,201807,103200,0.7271708683473381,0.6662202,
20180709,201807,103301,0.7271708683473381,0.664891,
20180709,201807,103400,0.7266106442577023,0.6631515,
20180709,201807,103500,0.723809523809523,0.66279733,
20180709,201807,103600,0.7243697478991589,0.6625589,
20180709,201807,103700,0.7249299719887947,0.6609516,
20180709,201807,103800,0.7282913165266098,0.66067886,
20180709,201807,103900,0.7282913165266098,0.66107523,
20180709,201807,104000,0.7299719887955174,0.6627455,
20180709,201807,104100,0.7305322128851532,0.66434526,
20180709,201807,104203,0.7333333333333325,0.6651677,
20180709,201807,104300,0.731652661064425,0.665776,
20180709,201807,104400,0.7333333333333325,0.66720665,
20180709,201807,104500,0.7327731092436967,0.6672896,
20180709,201807,104600,0.7322128851540608,0.66771936,
20180709,201807,104701,0.7310924369747891,0.66795254,
20180709,201807,104800,0.7322128851540608,0.6677563,
20180709,201807,104902,0.731652661064425,0.666942,
20180709,201807,105001,0.7327731092436967,0.66658604,
20180709,201807,105100,0.7322128851540608,0.66705143,
20180709,201807,105203,0.7333333333333325,0.66738343,
20180709,201807,105302,0.7327731092436967,0.6672114,
20180709,201807,105400,0.7333333333333325,0.66804624,
20180709,201807,105500,0.7333333333333325,0.6681019,
20180709,201807,105601,0.7305322128851532,0.668087,
20180709,201807,105701,0.7327731092436967,0.6685201,
20180709,201807,105801,0.7344537815126042,0.6668806,
20180709,201807,105900,0.7299719887955174,0.66711354,
20180709,201807,110000,0.7322128851540608,0.6688968,
20180709,201807,110100,0.731652661064425,0.66686785,
20180709,201807,110201,0.7305322128851532,0.66687393,
20180709,201807,110300,0.7294117647058815,0.6671463,
20180709,201807,110407,0.7305322128851532,0.66624963,
20180709,201807,110500,0.7305322128851532,0.6655017,
20180709,201807,110600,0.731652661064425,0.66570663,
20180709,201807,110704,0.7327731092436967,0.6660354,
20180709,201807,110800,0.7333333333333325,0.66681457,
20180709,201807,110903,0.7355742296918759,0.66746974,
20180709,201807,111001,0.7355742296918759,0.6682029,
20180709,201807,111103,0.7355742296918759,0.6693579,
20180709,201807,111200,0.7366946778711476,0.6705419,
20180709,201807,111300,0.7350140056022401,0.6701329,
20180709,201807,111402,0.7355742296918759,0.6709093,
20180709,201807,111500,0.7366946778711476,0.670257,
20180709,201807,111601,0.7361344537815118,0.6699369,
20180709,201807,111703,0.7344537815126042,0.6705539,
20180709,201807,111801,0.7333333333333325,0.6709504,
20180709,201807,111900,0.7338935574229684,0.66955805,
20180709,201807,112000,0.7350140056022401,0.66873527,
20180709,201807,112100,0.7366946778711476,0.6687455,
20180709,201807,112201,0.7372549019607835,0.669708,
20180709,201807,112301,0.7378151260504193,0.67076063,
20180709,201807,112401,0.7372549019607835,0.6713995,
20180709,201807,112502,0.7378151260504193,0.6716331,
20180709,201807,112600,0.7372549019607835,0.67206454,
20180709,201807,112702,0.7383753501400552,0.67225754,
20180709,201807,112801,0.7378151260504193,0.6718602,
20180709,201807,112902,0.7372549019607835,0.6723137,
20180709,201807,113000,0.7400560224089627,0.6722013,
20180709,201807,113105,0.7400560224089627,0.6719135,
20180709,201807,113206,0.7400560224089627,0.6731466,
20180709,201807,113300,0.7400560224089627,0.6739712,
20180709,201807,113401,0.7400560224089627,0.6742127,
20180709,201807,113501,0.7417366946778703,0.6743642,
20180709,201807,113600,0.7434173669467778,0.67414427,
20180709,201807,113705,0.742857142857142,0.67494845,
20180709,201807,113801,0.742857142857142,0.6759238,
20180709,201807,113900,0.7422969187675061,0.6765429,
20180709,201807,114001,0.738935574229691,0.67619824,
20180709,201807,114101,0.7394957983193269,0.67604446,
20180709,201807,114200,0.7400560224089627,0.67399335,
20180709,201807,114300,0.7411764705882344,0.6736052,
20180709,201807,114404,0.7411764705882344,0.6739075,
20180709,201807,114501,0.7400560224089627,0.6748265,
20180709,201807,114600,0.7400560224089627,0.6750326,
20180709,201807,114700,0.7417366946778703,0.6743033,
20180709,201807,114802,0.7411764705882344,0.6741463,
20180709,201807,114902,0.7411764705882344,0.6747923,
20180709,201807,115002,0.7417366946778703,0.67529535,
20180709,201807,115102,0.7411764705882344,0.67507327,
20180709,201807,115201,0.7406162464985986,0.6753657,
20180709,201807,115301,0.7406162464985986,0.6750773,
20180709,201807,115401,0.7411764705882344,0.6745007,
20180709,201807,115502,0.7411764705882344,0.6742984,
20180709,201807,115607,0.7422969187675061,0.6748148,
20180709,201807,115702,0.7406162464985986,0.67529666,
20180709,201807,115800,0.7400560224089627,0.6758231,
20180709,201807,115900,0.7406162464985986,0.6754644,
20180709,201807,120000,0.7400560224089627,0.67447674,
20180709,201807,120100,0.7406162464985986,0.6744126,
20180709,201807,120202,0.7411764705882344,0.6744323,
20180709,201807,120307,0.7400560224089627,0.6745348,
20180709,201807,120402,0.7406162464985986,0.6752734,
20180709,201807,120507,0.7417366946778703,0.67469025,
20180709,201807,120602,0.7422969187675061,0.674405,
20180709,201807,120703,0.742857142857142,0.6754509,
20180709,201807,120806,0.7417366946778703,0.67564213,
20180709,201807,120900,0.7417366946778703,0.67609656,
20180709,201807,121003,0.7434173669467778,0.67559516,
20180709,201807,121102,0.7434173669467778,0.67554045,
20180709,201807,121200,0.7422969187675061,0.6762998,
20180709,201807,121300,0.7417366946778703,0.6768637,
20180709,201807,121404,0.7417366946778703,0.67636514,
20180709,201807,121502,0.7411764705882344,0.6755934,
20180709,201807,121600,0.7406162464985986,0.6759176,
20180709,201807,121709,0.7394957983193269,0.67512167,
20180709,201807,121802,0.738935574229691,0.67464864,
20180709,201807,121900,0.7394957983193269,0.67393684,
20180709,201807,122000,0.7406162464985986,0.6730913,
20180709,201807,122100,0.7394957983193269,0.67349184,
20180709,201807,122201,0.7406162464985986,0.6743535,
20180709,201807,122301,0.7411764705882344,0.674001,
20180709,201807,122405,0.7406162464985986,0.67443,
20180709,201807,122502,0.7406162464985986,0.6749952,
20180709,201807,122606,0.7406162464985986,0.6747811,
20180709,201807,122714,0.7400560224089627,0.67471564,
20180709,201807,122800,0.7394957983193269,0.6745801,
20180709,201807,122900,0.7394957983193269,0.67441154,
20180709,201807,123002,0.7378151260504193,0.673813,
20180709,201807,123100,0.7372549019607835,0.67378604,
20180709,201807,123200,0.7372549019607835,0.67222524,
20180709,201807,123300,0.7378151260504193,0.6715764,
20180709,201807,123400,0.7383753501400552,0.6716682,
20180709,201807,123500,0.738935574229691,0.67171633,
20180709,201807,123600,0.738935574229691,0.6724882,
20180709,201807,123705,0.738935574229691,0.6728693,
20180709,201807,123800,0.7383753501400552,0.672987,
20180709,201807,123907,0.7378151260504193,0.67286444,
20180709,201807,124002,0.7378151260504193,0.6725719,
20180709,201807,124107,0.7372549019607835,0.6722647,
20180709,201807,124200,0.7378151260504193,0.6722343,
20180709,201807,124301,0.7383753501400552,0.67147505,
20180709,201807,124401,0.738935574229691,0.67226994,
20180709,201807,124501,0.742857142857142,0.6726749,
20180709,201807,124601,0.742857142857142,0.6731702,
20180709,201807,124701,0.742857142857142,0.6750717,
20180709,201807,124800,0.7422969187675061,0.67600906,
20180709,201807,124900,0.7422969187675061,0.6763818,
20180709,201807,125000,0.7417366946778703,0.6758684,
20180709,201807,125101,0.7406162464985986,0.67626345,
20180709,201807,125210,0.7400560224089627,0.6755903,
20180709,201807,125317,0.7394957983193269,0.6749227,
20180709,201807,125410,0.7406162464985986,0.6742809,
20180709,201807,125500,0.7394957983193269,0.6733552,
20180709,201807,125600,0.7400560224089627,0.6743454,
20180709,201807,125708,0.7400560224089627,0.67422926,
20180709,201807,125800,0.7344537815126042,0.6741594,
20180709,201807,125903,0.7338935574229684,0.6742828,
20180709,201807,130001,0.7350140056022401,0.67014086,
20180709,201807,130100,0.7350140056022401,0.6687932,
20180709,201807,130200,0.7344537815126042,0.669412,
20180709,201807,130300,0.7366946778711476,0.6699362,
20180709,201807,130400,0.7361344537815118,0.6693473,
20180709,201807,130500,0.738935574229691,0.6703088,
20180709,201807,130602,0.7372549019607835,0.6705737,
20180709,201807,130702,0.738935574229691,0.6721076,
20180709,201807,130800,0.7394957983193269,0.6722131,
20180709,201807,130901,0.7406162464985986,0.6726849,
20180709,201807,131000,0.7400560224089627,0.6735501,
20180709,201807,131100,0.738935574229691,0.6740967,
20180709,201807,131200,0.7406162464985986,0.67438436,
20180709,201807,131300,0.7400560224089627,0.67359304,
20180709,201807,131400,0.738935574229691,0.67414844,
20180709,201807,131500,0.7378151260504193,0.6742672,
20180709,201807,131600,0.738935574229691,0.67338526,
20180709,201807,131700,0.7394957983193269,0.6725135,
20180709,201807,131800,0.7411764705882344,0.673018,
20180709,201807,131900,0.7394957983193269,0.6734493,
20180709,201807,132004,0.7406162464985986,0.6744635,
20180709,201807,132102,0.7411764705882344,0.67422223,
20180709,201807,132200,0.7422969187675061,0.67412615,
20180709,201807,132300,0.7366946778711476,0.6748855,
20180709,201807,132400,0.7383753501400552,0.67546296,
20180709,201807,132500,0.7372549019607835,0.6718334,
20180709,201807,132600,0.7372549019607835,0.67203236,
20180709,201807,132700,0.7333333333333325,0.67191887,
20180709,201807,132800,0.7333333333333325,0.67147124,
20180709,201807,132900,0.7333333333333325,0.6691023,
20180709,201807,133000,0.7333333333333325,0.6675856,
20180709,201807,133100,0.7322128851540608,0.668157,
20180709,201807,133200,0.7344537815126042,0.6681967,
20180709,201807,133300,0.7344537815126042,0.6673677,
20180709,201807,133400,0.7355742296918759,0.66829765,
20180709,201807,133500,0.7366946778711476,0.6688391,
20180709,201807,133600,0.7378151260504193,0.6695516,
20180709,201807,133700,0.7366946778711476,0.6705574,
20180709,201807,133800,0.7366946778711476,0.6715888,
20180709,201807,133900,0.7372549019607835,0.6714666,
20180709,201807,134000,0.7372549019607835,0.6711347,
20180709,201807,134100,0.7372549019607835,0.6713803,
20180709,201807,134200,0.7361344537815118,0.67130506,
20180709,201807,134300,0.7361344537815118,0.67121553,
20180709,201807,134400,0.7787114845938374,0.67069185,
20180709,201807,134500,0.7787114845938374,0.6708243,
20180710,201807,84500,0.7759103641456582,0.7048404,
20180710,201807,84600,0.7753501400560223,0.7068337,
20180710,201807,84700,0.7753501400560223,0.7046968,
20180710,201807,84800,0.7775910364145657,0.7039077,
20180710,201807,84900,0.776470588235294,0.7038734,
20180710,201807,85000,0.7742296918767506,0.70484245,
20180710,201807,85100,0.7759103641456582,0.70513356,
20180710,201807,85200,0.776470588235294,0.7035476,
20180710,201807,85301,0.7759103641456582,0.70413554,
20180710,201807,85400,0.7747899159663865,0.7050916,
20180710,201807,85500,0.7759103641456582,0.7044172,
20180710,201807,85600,0.7747899159663865,0.7039491,
20180710,201807,85700,0.7742296918767506,0.7044108,
20180710,201807,85800,0.7714285714285714,0.70378184,
20180710,201807,85900,0.7714285714285714,0.7033683,
20180710,201807,90000,0.7731092436974789,0.7012044,
20180710,201807,90100,0.7736694677871148,0.70024335,
20180710,201807,90201,0.7736694677871148,0.7005544,
20180710,201807,90300,0.7686274509803921,0.702703,
20180710,201807,90400,0.7669467787114845,0.70281863,
20180710,201807,90500,0.7647058823529411,0.6993847,
20180710,201807,90600,0.7675070028011204,0.6968318,
20180710,201807,90700,0.7686274509803921,0.6953758,
20180710,201807,90800,0.7691876750700279,0.69608676,
20180710,201807,90900,0.7686274509803921,0.69830203,
20180710,201807,91000,0.7658263305322128,0.69855165,
20180710,201807,91100,0.7647058823529411,0.6979563,
20180710,201807,91200,0.765266106442577,0.697193,
20180710,201807,91300,0.7630252100840336,0.69511425,
20180710,201807,91400,0.7663865546218487,0.6953856,
20180710,201807,91500,0.7669467787114845,0.6933503,
20180710,201807,91600,0.7663865546218487,0.6950983,
20180710,201807,91700,0.7647058823529411,0.696538,
20180710,201807,91800,0.7675070028011204,0.6962013,
20180710,201807,91900,0.7641456582633053,0.69590724,
20180710,201807,92000,0.7675070028011204,0.69628036,
20180710,201807,92100,0.7658263305322128,0.69554305,
20180710,201807,92200,0.7658263305322128,0.6964878,
20180710,201807,92300,0.7686274509803921,0.6964934,
20180710,201807,92402,0.7736694677871148,0.6956743,
20180710,201807,92500,0.7736694677871148,0.6972561,
20180710,201807,92600,0.7725490196078431,0.7007942,
20180710,201807,92700,0.7697478991596638,0.7026098,
20180710,201807,92800,0.765266106442577,0.7019266,
20180710,201807,92900,0.7630252100840336,0.7000276,
20180710,201807,93000,0.7669467787114845,0.6964716,
20180710,201807,93100,0.7624649859943977,0.6943438,
20180710,201807,93200,0.7607843137254902,0.6959889,
20180710,201807,93301,0.7591036414565826,0.6939881,
20180710,201807,93400,0.7602240896358543,0.6917217,
20180710,201807,93500,0.7596638655462185,0.6906965,
20180710,201807,93600,0.7585434173669467,0.6905097,
20180710,201807,93700,0.7607843137254902,0.6901982,
20180710,201807,93800,0.7619047619047619,0.6897496,
20180710,201807,93900,0.761344537815126,0.69060254,
20180710,201807,94000,0.7641456582633053,0.6917237,
20180710,201807,94100,0.7591036414565826,0.6920401,
20180710,201807,94200,0.7551820728291307,0.69314027,
20180710,201807,94300,0.7557422969187675,0.69144607,
20180710,201807,94400,0.7557422969187675,0.68769765,
20180710,201807,94500,0.7596638655462185,0.6863347,
20180710,201807,94600,0.7602240896358543,0.68739116,
20180710,201807,94700,0.7630252100840336,0.6894444,
20180710,201807,94800,0.7635854341736694,0.6908351,
20180710,201807,94900,0.7630252100840336,0.6923728,
20180710,201807,95000,0.7635854341736694,0.6934556,
20180710,201807,95100,0.7641456582633053,0.6938082,
20180710,201807,95200,0.7619047619047619,0.69402957,
20180710,201807,95301,0.7647058823529411,0.69447386,
20180710,201807,95401,0.7658263305322128,0.6931342,
20180710,201807,95500,0.7624649859943977,0.69391084,
20180710,201807,95600,0.7641456582633053,0.69529915,
20180710,201807,95702,0.7579831932773109,0.69409513,
20180710,201807,95801,0.7596638655462185,0.6942905,
20180710,201807,95900,0.7647058823529411,0.6908964,
20180710,201807,100000,0.7647058823529411,0.6900557,
20180710,201807,100100,0.7680672268907562,0.6930914,
20180710,201807,100200,0.7691876750700279,0.694988,
20180710,201807,100301,0.7675070028011204,0.69651294,
20180710,201807,100400,0.7669467787114845,0.6979456,
20180710,201807,100500,0.7680672268907562,0.6977565,
20180710,201807,100600,0.7686274509803921,0.6969024,
20180710,201807,100700,0.7669467787114845,0.69741476,
20180710,201807,100800,0.7675070028011204,0.6979276,
20180710,201807,100900,0.7697478991596638,0.6972785,
20180710,201807,101000,0.7708683473389355,0.6968726,
20180710,201807,101100,0.7714285714285714,0.69858205,
20180710,201807,101200,0.7697478991596638,0.69988775,
20180710,201807,101300,0.7680672268907562,0.7005459,
20180710,201807,101400,0.7686274509803921,0.69988966,
20180710,201807,101500,0.7680672268907562,0.6984947,
20180710,201807,101600,0.7669467787114845,0.6981857,
20180710,201807,101700,0.765266106442577,0.6981573,
20180710,201807,101800,0.765266106442577,0.69755006,
20180710,201807,101900,0.765266106442577,0.6962652,
20180710,201807,102000,0.7663865546218487,0.69544554,
20180710,201807,102100,0.7680672268907562,0.69553876,
20180710,201807,102204,0.7641456582633053,0.69616973,
20180710,201807,102302,0.7624649859943977,0.69721675,
20180710,201807,102401,0.7630252100840336,0.6957034,
20180710,201807,102500,0.7624649859943977,0.69392264,
20180710,201807,102600,0.7619047619047619,0.6934818,
20180710,201807,102700,0.761344537815126,0.6927726,
20180710,201807,102801,0.7630252100840336,0.692603,
20180710,201807,102900,0.7619047619047619,0.69231546,
20180710,201807,103000,0.7596638655462185,0.6928675,
20180710,201807,103100,0.7585434173669467,0.69267845,
20180710,201807,103200,0.7607843137254902,0.6912117,
20180710,201807,103300,0.7579831932773109,0.68999565,
20180710,201807,103400,0.757422969187675,0.6905868,
20180710,201807,103500,0.757422969187675,0.6895368,
20180710,201807,103600,0.7518207282913156,0.6887622,
20180710,201807,103701,0.7507002801120439,0.68882465,
20180710,201807,103800,0.7507002801120439,0.6850847,
20180710,201807,103900,0.7512605042016798,0.68344903,
20180710,201807,104000,0.7512605042016798,0.6828164,
20180710,201807,104100,0.7512605042016798,0.68319094,
20180710,201807,104200,0.7495798319327722,0.68370366,
20180710,201807,104300,0.7507002801120439,0.6831262,
20180710,201807,104400,0.7523809523809515,0.6823031,
20180710,201807,104500,0.7529411764705873,0.68232596,
20180710,201807,104601,0.7551820728291307,0.6841974,
20180710,201807,104700,0.7551820728291307,0.6846589,
20180710,201807,104800,0.7568627450980392,0.68591297,
20180710,201807,104900,0.7557422969187675,0.6868472,
20180710,201807,105000,0.7551820728291307,0.6874902,
20180710,201807,105100,0.7546218487394949,0.6875874,
20180710,201807,105200,0.7546218487394949,0.6872871,
20180710,201807,105300,0.7563025210084033,0.6867683,
20180710,201807,105401,0.7529411764705873,0.68625176,
20180710,201807,105500,0.7535014005602232,0.6875212,
20180710,201807,105601,0.7523809523809515,0.685964,
20180710,201807,105700,0.7507002801120439,0.68535745,
20180710,201807,105800,0.7484593837535005,0.6848912,
20180710,201807,105902,0.746778711484593,0.6834688,
20180710,201807,110000,0.7512605042016798,0.6813824,
20180710,201807,110100,0.7535014005602232,0.68007684,
20180710,201807,110200,0.7535014005602232,0.68209577,
20180710,201807,110300,0.7546218487394949,0.68453825,
20180710,201807,110400,0.754061624649859,0.6855023,
20180710,201807,110500,0.754061624649859,0.6860601,
20180710,201807,110602,0.7512605042016798,0.68610334,
20180710,201807,110702,0.7501400560224081,0.68570936,
20180710,201807,110800,0.7512605042016798,0.68458056,
20180710,201807,110900,0.7523809523809515,0.68303907,
20180710,201807,111000,0.7501400560224081,0.6832706,
20180710,201807,111100,0.7501400560224081,0.6843138,
20180710,201807,111200,0.7512605042016798,0.6833925,
20180710,201807,111300,0.7529411764705873,0.6826401,
20180710,201807,111401,0.7546218487394949,0.683442,
20180710,201807,111503,0.7535014005602232,0.6842567,
20180710,201807,111601,0.7563025210084033,0.6860534,
20180710,201807,111701,0.7563025210084033,0.68579686,
20180710,201807,111802,0.7563025210084033,0.687044,
20180710,201807,111901,0.7585434173669467,0.6877248,
20180710,201807,112000,0.7563025210084033,0.68773913,
20180710,201807,112100,0.7546218487394949,0.689059,
20180710,201807,112200,0.7568627450980392,0.6886476,
20180710,201807,112300,0.7551820728291307,0.68712974,
20180710,201807,112400,0.757422969187675,0.68778765,
20180710,201807,112505,0.757422969187675,0.68711305,
20180710,201807,112603,0.7602240896358543,0.6879213,
20180710,201807,112701,0.7602240896358543,0.6888108,
20180710,201807,112801,0.7568627450980392,0.6904043,
20180710,201807,112900,0.7568627450980392,0.69121575,
20180710,201807,113000,0.7546218487394949,0.6892232,
20180710,201807,113100,0.7579831932773109,0.6880652,
20180710,201807,113200,0.7551820728291307,0.68707,
20180710,201807,113300,0.7546218487394949,0.68828166,
20180710,201807,113400,0.7557422969187675,0.68755984,
20180710,201807,113501,0.754061624649859,0.6868049,
20180710,201807,113602,0.754061624649859,0.6867657,
20180710,201807,113702,0.7535014005602232,0.6865299,
20180710,201807,113804,0.7529411764705873,0.686301,
20180710,201807,113900,0.7529411764705873,0.6854261,
20180710,201807,114000,0.7546218487394949,0.6852702,
20180710,201807,114100,0.7551820728291307,0.6851876,
20180710,201807,114203,0.754061624649859,0.68572056,
20180710,201807,114301,0.7529411764705873,0.68658197,
20180710,201807,114401,0.7563025210084033,0.686362,
20180710,201807,114500,0.7568627450980392,0.6856096,
20180710,201807,114601,0.7557422969187675,0.6868712,
20180710,201807,114702,0.7523809523809515,0.68843937,
20180710,201807,114802,0.7535014005602232,0.68790567,
20180710,201807,114900,0.754061624649859,0.68557405,
20180710,201807,115000,0.7546218487394949,0.6853435,
20180710,201807,115100,0.7529411764705873,0.6857208,
20180710,201807,115202,0.7529411764705873,0.6864258,
20180710,201807,115301,0.7546218487394949,0.68541265,
20180710,201807,115402,0.7523809523809515,0.6848943,
20180710,201807,115502,0.7512605042016798,0.6861299,
20180710,201807,115611,0.7518207282913156,0.6851169,
20180710,201807,115700,0.7518207282913156,0.68375397,
20180710,201807,115800,0.7529411764705873,0.68372035,
20180710,201807,115900,0.7512605042016798,0.6841036,
20180710,201807,120000,0.7501400560224081,0.6843314,
20180710,201807,120102,0.7507002801120439,0.6839583,
20180710,201807,120200,0.7484593837535005,0.6828346,
20180710,201807,120301,0.7484593837535005,0.6829736,
20180710,201807,120403,0.7501400560224081,0.68180525,
20180710,201807,120500,0.7523809523809515,0.68135047,
20180710,201807,120600,0.7523809523809515,0.68177795,
20180710,201807,120700,0.7512605042016798,0.68367076,
20180710,201807,120802,0.7518207282913156,0.684636,
20180710,201807,120900,0.7501400560224081,0.68431747,
20180710,201807,121008,0.7507002801120439,0.684196,
20180710,201807,121102,0.7507002801120439,0.6828151,
20180710,201807,121200,0.7507002801120439,0.6827282,
20180710,201807,121300,0.7529411764705873,0.68316066,
20180710,201807,121404,0.7529411764705873,0.68328786,
20180710,201807,121501,0.7507002801120439,0.68445873,
20180710,201807,121600,0.7512605042016798,0.6850419,
20180710,201807,121700,0.7518207282913156,0.68368864,
20180710,201807,121807,0.7495798319327722,0.6833465,
