日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,Y_pred(tomorrow),
20180709,201807,91400,0.721568627,0.720381808,0.722595078,0.135982501,0.721568627,0.720448179,0.700977385,TRUE,TRUE
20180709,201807,91500,0.7232493,0.726558113,0.724832215,0.364807389,0.726610644,0.721568627,0.703102648,TRUE,FALSE
20180709,201807,91600,0.726610644,0.725996631,0.727628635,0.120549277,0.72605042,0.726610644,0.703038871,FALSE,FALSE
20180709,201807,91700,0.72605042,0.723750702,0.722595078,0.158463969,0.719887955,0.72605042,0.707856297,TRUE,FALSE
20180709,201807,91800,0.720448179,0.72094329,0.710850112,0.31376838,0.711484594,0.719887955,0.70773828,FALSE,FALSE
20180709,201807,91900,0.712044818,0.710275126,0.706935123,0.259934378,0.707002801,0.711484594,0.703153372,FALSE,FALSE
20180709,201807,92000,0.708123249,0.705221786,0.707494407,0.172317414,0.706442577,0.707002801,0.695772052,FALSE,TRUE
20180709,201807,92100,0.707002801,0.709713644,0.708053691,0.1308786,0.711484594,0.706442577,0.690039873,FALSE,NO ACTION
20180709,201807,92200,0.712044818,0.710836609,0.71196868,0.098432373,0.711484594,0.711484594,0.68860054,FALSE,TRUE
20180709,201807,92300,0.712044818,0.709713644,0.713087248,0.056993559,0.712044818,0.711484594,0.692111373,TRUE,FALSE
20180709,201807,92400,0.712044818,0.710836609,0.712527964,0.059180945,0.711484594,0.712044818,0.693382323,TRUE,FALSE
20180709,201807,92501,0.712044818,0.709713644,0.708053691,0.114473205,0.705322129,0.711484594,0.693593264,TRUE,FALSE
20180709,201807,92600,0.705882353,0.705221786,0.70246085,0.27682586,0.700280112,0.705322129,0.693482518,FALSE,TRUE
20180709,201807,92700,0.700840336,0.700168445,0.69966443,0.219224693,0.70140056,0.700280112,0.689349294,FALSE,FALSE
20180709,201807,92800,0.701960784,0.69904548,0.701901566,0.072305262,0.699719888,0.70140056,0.684543252,FALSE,TRUE
20180709,201807,92900,0.700280112,0.704660303,0.703020134,0.118969498,0.705882353,0.699719888,0.683147967,FALSE,NO ACTION
20180709,201807,93000,0.705882353,0.707467715,0.708612975,0.160772876,0.705882353,0.705882353,0.682522297,FALSE,FALSE
20180709,201807,93100,0.705882353,0.704098821,0.705257271,0.11155669,0.705322129,0.705882353,0.686976671,TRUE,TRUE
20180709,201807,93200,0.705882353,0.707467715,0.708053691,0.077530684,0.709243697,0.705322129,0.689102054,TRUE,TRUE
20180709,201807,93300,0.709803922,0.714766985,0.712527964,0.217887957,0.715406162,0.709243697,0.687220633,FALSE,FALSE
20180709,201807,93400,0.715966387,0.713082538,0.714205817,0.081662413,0.712605042,0.715406162,0.690464854,TRUE,FALSE
20180709,201807,93500,0.713165266,0.711398091,0.713646532,0.058330295,0.711484594,0.712605042,0.696448326,TRUE,TRUE
20180709,201807,93600,0.713165266,0.713082538,0.715883669,0.071697655,0.714285714,0.711484594,0.69504261,FALSE,FALSE
20180709,201807,93701,0.715406162,0.71364402,0.715324385,0.054927695,0.712605042,0.714285714,0.69390434,FALSE,FALSE
20180709,201807,93800,0.713165266,0.711398091,0.70917226,0.098553895,0.707563025,0.712605042,0.696129084,TRUE,TRUE
20180709,201807,93900,0.708123249,0.710836609,0.710850112,0.048973144,0.71092437,0.707563025,0.695405483,FALSE,TRUE
20180709,201807,94000,0.712044818,0.711959573,0.713646532,0.037064042,0.714285714,0.71092437,0.691078126,FALSE,FALSE
20180709,201807,94100,0.714845938,0.712521056,0.713646532,0.038765342,0.713165266,0.714285714,0.692735672,TRUE,NO ACTION
20180709,201807,94200,0.713165266,0.71364402,0.713646532,0.078745899,0.713165266,0.713165266,0.69528383,TRUE,TRUE
20180709,201807,94300,0.71372549,0.711959573,0.715324385,0.021752339,0.71372549,0.713165266,0.694975376,FALSE,TRUE
20180709,201807,94400,0.714285714,0.71364402,0.717002237,0.052132701,0.715966387,0.71372549,0.69524014,TRUE,TRUE
20180709,201807,94500,0.715966387,0.72094329,0.718680089,0.284117147,0.721568627,0.715966387,0.695442855,TRUE,TRUE
20180709,201807,94600,0.722689076,0.722066255,0.724272931,0.100255195,0.722128852,0.721568627,0.697306871,TRUE,TRUE
20180709,201807,94700,0.7232493,0.722627737,0.724832215,0.13002795,0.723809524,0.722128852,0.70251143,TRUE,TRUE
20180709,201807,94800,0.724369748,0.72824256,0.725950783,0.364321303,0.727731092,0.723809524,0.704104066,TRUE,TRUE
20180709,201807,94900,0.728851541,0.727681078,0.731543624,0.124316442,0.729411765,0.727731092,0.705173433,TRUE,FALSE
20180709,201807,95000,0.729971989,0.729365525,0.73098434,0.157491797,0.728851541,0.729411765,0.709063113,TRUE,FALSE
20180709,201807,95100,0.729411765,0.72824256,0.73098434,0.084214364,0.727731092,0.728851541,0.710654378,TRUE,FALSE
20180709,201807,95200,0.728291317,0.727119596,0.727628635,0.16526917,0.724929972,0.727731092,0.710704505,TRUE,TRUE
20180709,201807,95300,0.72605042,0.724873666,0.728187919,0.046299672,0.72605042,0.724929972,0.709878147,FALSE,TRUE
20180709,201807,95400,0.726610644,0.725996631,0.728747204,0.053590959,0.726610644,0.72605042,0.707529366,FALSE,TRUE
20180709,201807,95500,0.727170868,0.732172937,0.729865772,0.241949204,0.732212885,0.726610644,0.707545936,TRUE,FALSE
20180709,201807,95600,0.732212885,0.73048849,0.73098434,0.10232106,0.729411765,0.732212885,0.70822674,TRUE,TRUE
20180709,201807,95700,0.730532213,0.73048849,0.731543624,0.092113258,0.730532213,0.729411765,0.712824404,TRUE,FALSE
20180709,201807,95802,0.731092437,0.729365525,0.73098434,0.065500061,0.727731092,0.730532213,0.711261451,FALSE,TRUE
20180709,201807,95900,0.728291317,0.729365525,0.73098434,0.067565925,0.729411765,0.727731092,0.711875439,TRUE,TRUE
20180709,201807,100000,0.729971989,0.731049972,0.732662192,0.117389719,0.731092437,0.729411765,0.710176706,FALSE,FALSE
20180709,201807,100100,0.732212885,0.73048849,0.731543624,0.06379876,0.729411765,0.731092437,0.710899711,TRUE,TRUE
20180709,201807,100200,0.729971989,0.728804043,0.732102908,0.067687447,0.731092437,0.729411765,0.712526441,TRUE,TRUE
20180709,201807,100300,0.731652661,0.733295901,0.734340045,0.159193098,0.734453782,0.731092437,0.711378217,FALSE,FALSE
20180709,201807,100400,0.735014006,0.733295901,0.735458613,0.054806173,0.733893557,0.734453782,0.711832345,TRUE,FALSE
20180709,201807,100500,0.733893557,0.732734419,0.734899329,0.061854417,0.733333333,0.733893557,0.715064943,TRUE,NO ACTION
20180709,201807,100602,0.733893557,0.732172937,0.735458613,0.046299672,0.733333333,0.733333333,0.715088427,TRUE,FALSE
20180709,201807,100700,0.733893557,0.731049972,0.733221477,0.057479645,0.730532213,0.733333333,0.714544535,FALSE,TRUE
20180709,201807,100800,0.731092437,0.729927007,0.732662192,0.043383157,0.731652661,0.730532213,0.71453166,FALSE,TRUE
20180709,201807,100903,0.732773109,0.731611454,0.734340045,0.041681857,0.732212885,0.731652661,0.712449849,FALSE,TRUE
20180709,201807,101000,0.732773109,0.732172937,0.734899329,0.051282051,0.733893557,0.732212885,0.712499082,TRUE,TRUE
20180709,201807,101100,0.735014006,0.734980348,0.736577181,0.14011423,0.736134454,0.733893557,0.713594377,TRUE,NO ACTION
20180709,201807,101200,0.737254902,0.734980348,0.737695749,0.068416576,0.736134454,0.736134454,0.714635968,TRUE,FALSE
20180709,201807,101301,0.736694678,0.734418866,0.737136465,0.054806173,0.73557423,0.736134454,0.716823816,TRUE,FALSE
20180709,201807,101400,0.736694678,0.734418866,0.734899329,0.062583546,0.732212885,0.73557423,0.717098713,TRUE,FALSE
20180709,201807,101500,0.733333333,0.732172937,0.733780761,0.068902661,0.731092437,0.732212885,0.716558695,FALSE,TRUE
20180709,201807,101600,0.731652661,0.73048849,0.734340045,0.033661441,0.731652661,0.731092437,0.714486778,FALSE,FALSE
20180709,201807,101700,0.732212885,0.73048849,0.733780761,0.037671649,0.731092437,0.731652661,0.713102877,FALSE,TRUE
20180709,201807,101801,0.732212885,0.729927007,0.734899329,0.026491676,0.732212885,0.731092437,0.713029683,FALSE,TRUE
20180709,201807,101904,0.732773109,0.731611454,0.734340045,0.040345121,0.733893557,0.732212885,0.712662399,FALSE,TRUE
20180709,201807,102001,0.734453782,0.733295901,0.736577181,0.049580751,0.735014006,0.733893557,0.713286638,TRUE,FALSE
20180709,201807,102100,0.736134454,0.733857383,0.733221477,0.074857212,0.729971989,0.735014006,0.714360774,TRUE,TRUE
20180709,201807,102200,0.731092437,0.729365525,0.732102908,0.112164297,0.730532213,0.729971989,0.71585077,TRUE,FALSE
20180709,201807,102300,0.731092437,0.73048849,0.733221477,0.040709685,0.729971989,0.730532213,0.712917507,FALSE,FALSE
20180709,201807,102400,0.729971989,0.72824256,0.732102908,0.038279256,0.729411765,0.729971989,0.711749077,FALSE,FALSE
20180709,201807,102500,0.729971989,0.727681078,0.731543624,0.046056629,0.728291317,0.729411765,0.711994171,TRUE,TRUE
20180709,201807,102600,0.728851541,0.728804043,0.730425056,0.081783935,0.730532213,0.728291317,0.710903585,FALSE,NO ACTION
20180709,201807,102700,0.731092437,0.728804043,0.732662192,0.030137319,0.730532213,0.730532213,0.710129559,FALSE,FALSE
20180709,201807,102800,0.731092437,0.728804043,0.732102908,0.027585369,0.728851541,0.730532213,0.711172402,TRUE,FALSE
20180709,201807,102900,0.729411765,0.727681078,0.730425056,0.052497266,0.727170868,0.728851541,0.7117033,TRUE,TRUE
20180709,201807,103000,0.727731092,0.727119596,0.730425056,0.046664236,0.728851541,0.727170868,0.710804641,FALSE,TRUE
20180709,201807,103100,0.728851541,0.727681078,0.73098434,0.012152145,0.729971989,0.728851541,0.709343672,FALSE,TRUE
20180709,201807,103200,0.730532213,0.729365525,0.732662192,0.042897071,0.731652661,0.729971989,0.709935665,TRUE,FALSE
20180709,201807,103301,0.732212885,0.729927007,0.73098434,0.04617815,0.727731092,0.731652661,0.710713327,TRUE,FALSE
20180709,201807,103400,0.728291317,0.726558113,0.729306488,0.069753311,0.727170868,0.727731092,0.712347627,TRUE,NO ACTION
20180709,201807,103500,0.727731092,0.725435149,0.728747204,0.054441609,0.727170868,0.727170868,0.710328758,FALSE,FALSE
20180709,201807,103600,0.727731092,0.724873666,0.728747204,0.038036213,0.726610644,0.727170868,0.708798468,FALSE,FALSE
20180709,201807,103700,0.727170868,0.724873666,0.726510067,0.087373921,0.723809524,0.726610644,0.708375335,FALSE,TRUE
20180709,201807,103800,0.724369748,0.722627737,0.727069351,0.030380362,0.724369748,0.723809524,0.707967699,FALSE,TRUE
20180709,201807,103900,0.724369748,0.723750702,0.727069351,0.034876656,0.724929972,0.724369748,0.70616138,FALSE,TRUE
20180709,201807,104000,0.725490196,0.725996631,0.727628635,0.069145704,0.728291317,0.724929972,0.70591253,FALSE,NO ACTION
20180709,201807,104100,0.729411765,0.727119596,0.731543624,0.033661441,0.728291317,0.728291317,0.706447363,TRUE,TRUE
20180709,201807,104203,0.728851541,0.728804043,0.731543624,0.035727306,0.729971989,0.728291317,0.708721995,TRUE,TRUE
20180709,201807,104300,0.730532213,0.728804043,0.732662192,0.033175355,0.730532213,0.729971989,0.709970832,TRUE,TRUE
20180709,201807,104400,0.731652661,0.731611454,0.732662192,0.084214364,0.733333333,0.730532213,0.711135805,TRUE,FALSE
20180709,201807,104500,0.733333333,0.731611454,0.734340045,0.056750516,0.731652661,0.733333333,0.71169126,TRUE,TRUE
20180709,201807,104600,0.732212885,0.731049972,0.734340045,0.022359947,0.733333333,0.731652661,0.713723838,TRUE,FALSE
20180709,201807,104701,0.733333333,0.731611454,0.735458613,0.037671649,0.732773109,0.733333333,0.713351548,FALSE,FALSE
20180709,201807,104800,0.733893557,0.731611454,0.734899329,0.026977762,0.732212885,0.732773109,0.713938653,TRUE,FALSE
20180709,201807,104902,0.732773109,0.73048849,0.734340045,0.021387775,0.731092437,0.732212885,0.714119792,TRUE,TRUE
20180709,201807,105001,0.731652661,0.73048849,0.732102908,0.058573338,0.732212885,0.731092437,0.713740647,FALSE,FALSE
20180709,201807,105100,0.732773109,0.73048849,0.733780761,0.009721716,0.731652661,0.732212885,0.712792873,FALSE,TRUE
20180709,201807,105203,0.731652661,0.73048849,0.734340045,0.01591931,0.732773109,0.731652661,0.712789536,FALSE,FALSE
20180709,201807,105302,0.732773109,0.73048849,0.733780761,0.015676267,0.732212885,0.732773109,0.712909937,TRUE,TRUE
20180709,201807,105400,0.732773109,0.732172937,0.734899329,0.044962936,0.733333333,0.732212885,0.713526249,TRUE,FALSE
20180709,201807,105500,0.733893557,0.731611454,0.735458613,0.013731924,0.732773109,0.733333333,0.713170469,FALSE,TRUE
20180709,201807,105601,0.733333333,0.731049972,0.735458613,0.018957346,0.733333333,0.732773109,0.714374721,TRUE,NO ACTION
20180709,201807,105701,0.733893557,0.731611454,0.736577181,0.012273666,0.733333333,0.733333333,0.714114726,FALSE,FALSE
20180709,201807,105801,0.733893557,0.731049972,0.733780761,0.022481468,0.730532213,0.733333333,0.714223504,TRUE,TRUE
20180709,201807,105900,0.731652661,0.73048849,0.733221477,0.026613197,0.732773109,0.730532213,0.714627743,TRUE,TRUE
20180709,201807,110000,0.733333333,0.733295901,0.736017897,0.055413781,0.734453782,0.732773109,0.712567806,FALSE,FALSE
20180709,201807,110100,0.735014006,0.732734419,0.732662192,0.042046421,0.729971989,0.734453782,0.713276863,TRUE,TRUE
20180709,201807,110201,0.731092437,0.73048849,0.733221477,0.025397983,0.732212885,0.729971989,0.715441585,TRUE,FALSE
20180709,201807,110300,0.732773109,0.73048849,0.734340045,0.015311703,0.731652661,0.732212885,0.712486565,FALSE,FALSE
20180709,201807,110407,0.732212885,0.729365525,0.733221477,0.017742131,0.730532213,0.731652661,0.713005483,TRUE,FALSE
20180709,201807,110500,0.731092437,0.728804043,0.732662192,0.025641026,0.729411765,0.730532213,0.71304369,TRUE,TRUE
20180709,201807,110600,0.730532213,0.72824256,0.732662192,0.020537125,0.730532213,0.729411765,0.711987972,FALSE,NO ACTION
20180709,201807,110704,0.731092437,0.728804043,0.733221477,0.010815409,0.730532213,0.730532213,0.711188138,FALSE,TRUE
20180709,201807,110800,0.731652661,0.73048849,0.733780761,0.040588164,0.731652661,0.730532213,0.711544216,TRUE,TRUE
20180709,201807,110903,0.732212885,0.73048849,0.734340045,0.009357152,0.732773109,0.731652661,0.711816549,TRUE,TRUE
20180709,201807,111001,0.733333333,0.731049972,0.736017897,0.018835825,0.733333333,0.732773109,0.712906241,TRUE,TRUE
20180709,201807,111103,0.733333333,0.734418866,0.736017897,0.093814558,0.73557423,0.733333333,0.713535428,TRUE,NO ACTION
20180709,201807,111200,0.736694678,0.734418866,0.738814318,0.027585369,0.73557423,0.73557423,0.714352608,TRUE,NO ACTION
20180709,201807,111300,0.736134454,0.733857383,0.737695749,0.02770689,0.73557423,0.73557423,0.71625036,TRUE,TRUE
20180709,201807,111402,0.736134454,0.736103313,0.738814318,0.107668003,0.736694678,0.73557423,0.7169348,TRUE,FALSE
20180709,201807,111500,0.737815126,0.737226277,0.736577181,0.126260785,0.735014006,0.736694678,0.716527462,FALSE,TRUE
20180709,201807,111601,0.735014006,0.733295901,0.737695749,0.015676267,0.73557423,0.735014006,0.717879713,TRUE,TRUE
20180709,201807,111703,0.73557423,0.734418866,0.737695749,0.026613197,0.736694678,0.73557423,0.716894448,FALSE,FALSE
20180709,201807,111801,0.737254902,0.734980348,0.738814318,0.014218009,0.736134454,0.736694678,0.716351151,FALSE,FALSE
20180709,201807,111900,0.736134454,0.733857383,0.736577181,0.022238425,0.734453782,0.736134454,0.717160106,TRUE,FALSE
20180709,201807,112000,0.734453782,0.733295901,0.736017897,0.033661441,0.733333333,0.734453782,0.717333436,TRUE,TRUE
20180709,201807,112100,0.733333333,0.732734419,0.736017897,0.014947138,0.733893557,0.733333333,0.715752482,FALSE,TRUE
20180709,201807,112201,0.735014006,0.733857383,0.737136465,0.02855754,0.735014006,0.733893557,0.7149387,FALSE,TRUE
20180709,201807,112301,0.73557423,0.734980348,0.738255034,0.033296877,0.736694678,0.735014006,0.715014935,TRUE,TRUE
20180709,201807,112401,0.737254902,0.734980348,0.739373602,0.022481468,0.737254902,0.736694678,0.716113687,TRUE,TRUE
20180709,201807,112502,0.737254902,0.736103313,0.738814318,0.040102078,0.737815126,0.737254902,0.717431664,TRUE,FALSE
20180709,201807,112600,0.738935574,0.736103313,0.74049217,0.017985174,0.737254902,0.737815126,0.7179811,TRUE,TRUE
20180709,201807,112702,0.73837535,0.736664795,0.74049217,0.029529712,0.737815126,0.737254902,0.718395829,TRUE,FALSE
20180709,201807,112801,0.73837535,0.736103313,0.739932886,0.025276461,0.737254902,0.737815126,0.71854949,TRUE,TRUE
20180709,201807,112902,0.737815126,0.736103313,0.74049217,0.015311703,0.73837535,0.737254902,0.718937933,TRUE,FALSE
20180709,201807,113000,0.738935574,0.736664795,0.739932886,0.030380362,0.737815126,0.73837535,0.718412101,FALSE,FALSE
20180709,201807,113105,0.73837535,0.736103313,0.739932886,0.010693887,0.737254902,0.737815126,0.719033301,TRUE,TRUE
20180709,201807,113206,0.737815126,0.73778776,0.74049217,0.031595577,0.740056022,0.737254902,0.718821049,FALSE,NO ACTION
20180709,201807,113300,0.740616246,0.738910724,0.742729306,0.082391542,0.740056022,0.740056022,0.718403697,FALSE,NO ACTION
20180709,201807,113401,0.741176471,0.738910724,0.742729306,0.031717098,0.740056022,0.740056022,0.720224798,TRUE,NO ACTION
20180709,201807,113501,0.740616246,0.739472207,0.743288591,0.036456435,0.740056022,0.740056022,0.721099257,TRUE,NO ACTION
20180709,201807,113600,0.740616246,0.738910724,0.742729306,0.033418398,0.740056022,0.740056022,0.72109288,FALSE,TRUE
20180709,201807,113705,0.740616246,0.739472207,0.743288591,0.025884069,0.741736695,0.740056022,0.721347749,TRUE,TRUE
20180709,201807,113801,0.741736695,0.742279618,0.743847875,0.138291408,0.743417367,0.741736695,0.721082151,FALSE,FALSE
20180709,201807,113900,0.743977591,0.742279618,0.744966443,0.044598372,0.742857143,0.743417367,0.722118497,TRUE,NO ACTION
20180709,201807,114001,0.743417367,0.740595171,0.744966443,0.026734719,0.742857143,0.742857143,0.723777831,TRUE,FALSE
20180709,201807,114101,0.742857143,0.741156654,0.744966443,0.033661441,0.742296919,0.742857143,0.723784387,TRUE,FALSE
20180709,201807,114200,0.742296919,0.740033689,0.742170022,0.058451817,0.738935574,0.742296919,0.723358631,FALSE,TRUE
20180709,201807,114300,0.740056022,0.73778776,0.742170022,0.019200389,0.739495798,0.738935574,0.723225653,FALSE,TRUE
20180709,201807,114404,0.740616246,0.738349242,0.742170022,0.034998177,0.740056022,0.739495798,0.720747709,FALSE,TRUE
20180709,201807,114501,0.741176471,0.739472207,0.743288591,0.026491676,0.741176471,0.740056022,0.72040534,FALSE,NO ACTION
20180709,201807,114600,0.741736695,0.739472207,0.743847875,0.018714303,0.741176471,0.741176471,0.720818222,TRUE,FALSE
20180709,201807,114700,0.741736695,0.738910724,0.742729306,0.023939725,0.740056022,0.741176471,0.72187537,TRUE,NO ACTION
20180709,201807,114802,0.741176471,0.738349242,0.742729306,0.018228217,0.740056022,0.740056022,0.722012579,TRUE,TRUE
20180709,201807,114902,0.740056022,0.739472207,0.742729306,0.019929518,0.741736695,0.740056022,0.721101582,FALSE,FALSE
20180709,201807,115002,0.742296919,0.740033689,0.744407159,0.027099283,0.741176471,0.741736695,0.720952213,FALSE,NO ACTION
20180709,201807,115102,0.741736695,0.739472207,0.743847875,0.007655851,0.741176471,0.741176471,0.721968949,TRUE,TRUE
20180709,201807,115201,0.741736695,0.739472207,0.744407159,0.008992587,0.741736695,0.741176471,0.72229147,TRUE,FALSE
20180709,201807,115301,0.741736695,0.739472207,0.743847875,0.006562158,0.741176471,0.741736695,0.72200644,FALSE,FALSE
20180709,201807,115401,0.741736695,0.738910724,0.742729306,0.019686475,0.740616246,0.741176471,0.722392678,TRUE,NO ACTION
20180709,201807,115502,0.740616246,0.738349242,0.742729306,0.009357152,0.740616246,0.740616246,0.722005486,FALSE,TRUE
20180709,201807,115607,0.740616246,0.739472207,0.743288591,0.012638231,0.741176471,0.740616246,0.721359968,FALSE,NO ACTION
20180709,201807,115702,0.741736695,0.740033689,0.744407159,0.009721716,0.741176471,0.741176471,0.721189976,FALSE,TRUE
20180709,201807,115800,0.742296919,0.741156654,0.744407159,0.045813586,0.742296919,0.741176471,0.72185123,TRUE,FALSE
20180709,201807,115900,0.743417367,0.741718136,0.743847875,0.028436019,0.740616246,0.742296919,0.722273827,TRUE,FALSE
20180709,201807,120000,0.741176471,0.739472207,0.743288591,0.022602989,0.740056022,0.740616246,0.723090172,TRUE,TRUE
20180709,201807,120100,0.740616246,0.738349242,0.743288591,0.009721716,0.740616246,0.740056022,0.722334266,FALSE,FALSE
20180709,201807,120202,0.741176471,0.738910724,0.743288591,0.003281079,0.740056022,0.740616246,0.721354187,FALSE,TRUE
20180709,201807,120307,0.740616246,0.738910724,0.743288591,0.007898894,0.740616246,0.740056022,0.721319675,FALSE,TRUE
20180709,201807,120402,0.741736695,0.740033689,0.744407159,0.016040831,0.741176471,0.740616246,0.721210182,FALSE,FALSE
20180709,201807,120507,0.741736695,0.740033689,0.743288591,0.012881274,0.740056022,0.741176471,0.72145474,TRUE,TRUE
20180709,201807,120602,0.740616246,0.738910724,0.742729306,0.011787581,0.740616246,0.740056022,0.722276092,TRUE,TRUE
20180709,201807,120703,0.741736695,0.740033689,0.744407159,0.017256046,0.741736695,0.740616246,0.721498311,FALSE,TRUE
20180709,201807,120806,0.741736695,0.740033689,0.744407159,0.014704095,0.742296919,0.741736695,0.721328735,FALSE,TRUE
20180709,201807,120900,0.742296919,0.741156654,0.744407159,0.020415603,0.742857143,0.742296919,0.722536385,TRUE,FALSE
20180709,201807,121003,0.742857143,0.740033689,0.744407159,0.011909102,0.741736695,0.742857143,0.722790062,TRUE,NO ACTION
20180709,201807,121102,0.742296919,0.740033689,0.744407159,0.009843237,0.741736695,0.741736695,0.72333914,TRUE,TRUE
20180709,201807,121200,0.742296919,0.741156654,0.744407159,0.014582574,0.743417367,0.741736695,0.722557604,FALSE,NO ACTION
20180709,201807,121300,0.743977591,0.741156654,0.746085011,0.006319115,0.743417367,0.743417367,0.722545147,FALSE,FALSE
20180709,201807,121404,0.743977591,0.741156654,0.745525727,0.011544538,0.742296919,0.743417367,0.723589957,TRUE,FALSE
20180709,201807,121502,0.742857143,0.740033689,0.744407159,0.012395188,0.741736695,0.742296919,0.724015772,TRUE,NO ACTION
20180709,201807,121600,0.743417367,0.740595171,0.744966443,0.004010208,0.741736695,0.741736695,0.72336942,FALSE,FALSE
20180709,201807,121709,0.742296919,0.739472207,0.743847875,0.011423016,0.741176471,0.741736695,0.722557664,FALSE,FALSE
20180709,201807,121802,0.741736695,0.738910724,0.743288591,0.010815409,0.740616246,0.741176471,0.722830832,TRUE,FALSE
20180709,201807,121900,0.741176471,0.738349242,0.742729306,0.025762547,0.739495798,0.740616246,0.722021401,FALSE,FALSE
20180709,201807,122000,0.740056022,0.737226277,0.741610738,0.047150322,0.738935574,0.739495798,0.721485436,FALSE,TRUE
20180709,201807,122100,0.738935574,0.738349242,0.741610738,0.016162353,0.739495798,0.738935574,0.7206949,FALSE,TRUE
20180709,201807,122201,0.740056022,0.738910724,0.742729306,0.008871066,0.740616246,0.739495798,0.719890654,FALSE,FALSE
20180709,201807,122301,0.741176471,0.738349242,0.742729306,0.008263459,0.739495798,0.740616246,0.720380723,TRUE,TRUE
20180709,201807,122405,0.740616246,0.738349242,0.743288591,0.004982379,0.740616246,0.739495798,0.721311212,TRUE,TRUE
20180709,201807,122502,0.741176471,0.739472207,0.743847875,0.011909102,0.741176471,0.740616246,0.720688999,FALSE,FALSE
20180709,201807,122606,0.741736695,0.738910724,0.743847875,0.006197594,0.740616246,0.741176471,0.721315622,TRUE,NO ACTION
20180709,201807,122714,0.741176471,0.738910724,0.743847875,0.007048244,0.740616246,0.740616246,0.721995115,TRUE,NO ACTION
