日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,,,
20180709,201807,93200,0.705882353,0.707467715,0.708053691,0.077530684,0.709243697,0.715406162,0.709637165,TRUE,TRUE,TRUE
20180709,201807,93300,0.709803922,0.714766985,0.712527964,0.217887957,0.715406162,0.712605042,0.708739281,FALSE,FALSE,TRUE
20180709,201807,93400,0.715966387,0.713082538,0.714205817,0.081662413,0.712605042,0.711484594,0.711167455,TRUE,FALSE,FALSE
20180709,201807,93500,0.713165266,0.711398091,0.713646532,0.058330295,0.711484594,0.714285714,0.715796947,TRUE,TRUE,TRUE
20180709,201807,93600,0.713165266,0.713082538,0.715883669,0.071697655,0.714285714,0.712605042,0.717724919,TRUE,FALSE,FALSE
20180709,201807,93701,0.715406162,0.71364402,0.715324385,0.054927695,0.712605042,0.707563025,0.716081083,FALSE,FALSE,TRUE
20180709,201807,93800,0.713165266,0.711398091,0.70917226,0.098553895,0.707563025,0.71092437,0.717561483,TRUE,TRUE,TRUE
20180709,201807,93900,0.708123249,0.710836609,0.710850112,0.048973144,0.71092437,0.714285714,0.717878103,TRUE,TRUE,TRUE
20180709,201807,94000,0.712044818,0.711959573,0.713646532,0.037064042,0.714285714,0.713165266,0.713880897,FALSE,FALSE,TRUE
20180709,201807,94100,0.714845938,0.712521056,0.713646532,0.038765342,0.713165266,0.713165266,0.713598847,FALSE,NOT ACTION,FALSE
20180709,201807,94200,0.713165266,0.71364402,0.713646532,0.078745899,0.713165266,0.71372549,0.716851115,TRUE,TRUE,TRUE
20180709,201807,94300,0.71372549,0.711959573,0.715324385,0.021752339,0.71372549,0.715966387,0.717561603,TRUE,TRUE,TRUE
20180709,201807,94400,0.714285714,0.71364402,0.717002237,0.052132701,0.715966387,0.721568627,0.716905832,FALSE,TRUE,FALSE
20180709,201807,94500,0.715966387,0.72094329,0.718680089,0.284117147,0.721568627,0.722128852,0.717574298,TRUE,TRUE,TRUE
20180709,201807,94600,0.722689076,0.722066255,0.724272931,0.100255195,0.722128852,0.723809524,0.718904257,TRUE,TRUE,TRUE
20180709,201807,94700,0.7232493,0.722627737,0.724832215,0.13002795,0.723809524,0.727731092,0.721681356,TRUE,TRUE,TRUE
20180709,201807,94800,0.724369748,0.72824256,0.725950783,0.364321303,0.727731092,0.729411765,0.72618103,TRUE,TRUE,TRUE
20180709,201807,94900,0.728851541,0.727681078,0.731543624,0.124316442,0.729411765,0.728851541,0.727001548,TRUE,FALSE,FALSE
20180709,201807,95000,0.729971989,0.729365525,0.73098434,0.157491797,0.728851541,0.727731092,0.728641272,TRUE,FALSE,FALSE
20180709,201807,95100,0.729411765,0.72824256,0.73098434,0.084214364,0.727731092,0.724929972,0.732740641,TRUE,FALSE,FALSE
20180709,201807,95200,0.728291317,0.727119596,0.727628635,0.16526917,0.724929972,0.72605042,0.732961655,TRUE,TRUE,TRUE
20180709,201807,95300,0.72605042,0.724873666,0.728187919,0.046299672,0.72605042,0.726610644,0.732547104,FALSE,TRUE,FALSE
20180709,201807,95400,0.726610644,0.725996631,0.728747204,0.053590959,0.726610644,0.732212885,0.73012346,FALSE,TRUE,FALSE
20180709,201807,95500,0.727170868,0.732172937,0.729865772,0.241949204,0.732212885,0.729411765,0.73002243,FALSE,FALSE,TRUE
20180709,201807,95600,0.732212885,0.73048849,0.73098434,0.10232106,0.729411765,0.730532213,0.730631948,TRUE,TRUE,TRUE
20180709,201807,95700,0.730532213,0.73048849,0.731543624,0.092113258,0.730532213,0.727731092,0.732968271,TRUE,FALSE,FALSE
20180709,201807,95802,0.731092437,0.729365525,0.73098434,0.065500061,0.727731092,0.729411765,0.734421968,TRUE,TRUE,TRUE
20180709,201807,95900,0.728291317,0.729365525,0.73098434,0.067565925,0.729411765,0.731092437,0.734324098,FALSE,TRUE,FALSE
20180709,201807,100000,0.729971989,0.731049972,0.732662192,0.117389719,0.731092437,0.729411765,0.733422518,FALSE,FALSE,TRUE
20180709,201807,100100,0.732212885,0.73048849,0.731543624,0.06379876,0.729411765,0.731092437,0.732974648,FALSE,TRUE,FALSE
20180709,201807,100200,0.729971989,0.728804043,0.732102908,0.067687447,0.731092437,0.734453782,0.734425604,TRUE,TRUE,TRUE
20180709,201807,100300,0.731652661,0.733295901,0.734340045,0.159193098,0.734453782,0.733893557,0.73468405,TRUE,FALSE,FALSE
20180709,201807,100400,0.735014006,0.733295901,0.735458613,0.054806173,0.733893557,0.733333333,0.734268427,FALSE,FALSE,TRUE
20180709,201807,100500,0.733893557,0.732734419,0.734899329,0.061854417,0.733333333,0.733333333,0.736597061,TRUE,NOT ACTION,FALSE
20180709,201807,100602,0.733893557,0.732172937,0.735458613,0.046299672,0.733333333,0.730532213,0.738300085,TRUE,FALSE,FALSE
20180709,201807,100700,0.733893557,0.731049972,0.733221477,0.057479645,0.730532213,0.731652661,0.737493992,FALSE,TRUE,FALSE
20180709,201807,100800,0.731092437,0.729927007,0.732662192,0.043383157,0.731652661,0.732212885,0.737564087,TRUE,TRUE,TRUE
20180709,201807,100903,0.732773109,0.731611454,0.734340045,0.041681857,0.732212885,0.733893557,0.736045361,FALSE,TRUE,FALSE
20180709,201807,101000,0.732773109,0.732172937,0.734899329,0.051282051,0.733893557,0.736134454,0.73523885,FALSE,TRUE,FALSE
20180709,201807,101100,0.735014006,0.734980348,0.736577181,0.14011423,0.736134454,0.736134454,0.736538827,TRUE,NOT ACTION,FALSE
20180709,201807,101200,0.737254902,0.734980348,0.737695749,0.068416576,0.736134454,0.73557423,0.737249374,TRUE,FALSE,FALSE
20180709,201807,101301,0.736694678,0.734418866,0.737136465,0.054806173,0.73557423,0.732212885,0.739080667,TRUE,FALSE,FALSE
20180709,201807,101400,0.736694678,0.734418866,0.734899329,0.062583546,0.732212885,0.731092437,0.74040997,TRUE,FALSE,FALSE
20180709,201807,101500,0.733333333,0.732172937,0.733780761,0.068902661,0.731092437,0.731652661,0.739911914,FALSE,TRUE,FALSE
20180709,201807,101600,0.731652661,0.73048849,0.734340045,0.033661441,0.731652661,0.731092437,0.738370776,FALSE,FALSE,TRUE
20180709,201807,101700,0.732212885,0.73048849,0.733780761,0.037671649,0.731092437,0.732212885,0.736219287,FALSE,TRUE,FALSE
20180709,201807,101801,0.732212885,0.729927007,0.734899329,0.026491676,0.732212885,0.733893557,0.735800505,FALSE,TRUE,FALSE
20180709,201807,101904,0.732773109,0.731611454,0.734340045,0.040345121,0.733893557,0.735014006,0.735713124,FALSE,TRUE,FALSE
20180709,201807,102001,0.734453782,0.733295901,0.736577181,0.049580751,0.735014006,0.729971989,0.736238003,TRUE,FALSE,FALSE
20180709,201807,102100,0.736134454,0.733857383,0.733221477,0.074857212,0.729971989,0.730532213,0.737146378,TRUE,TRUE,TRUE
20180709,201807,102200,0.731092437,0.729365525,0.732102908,0.112164297,0.730532213,0.729971989,0.738669038,TRUE,FALSE,FALSE
20180709,201807,102300,0.731092437,0.73048849,0.733221477,0.040709685,0.729971989,0.729411765,0.736995339,FALSE,FALSE,TRUE
20180709,201807,102400,0.729971989,0.72824256,0.732102908,0.038279256,0.729411765,0.728291317,0.734348655,FALSE,FALSE,TRUE
20180709,201807,102500,0.729971989,0.727681078,0.731543624,0.046056629,0.728291317,0.730532213,0.734806776,TRUE,TRUE,TRUE
20180709,201807,102600,0.728851541,0.728804043,0.730425056,0.081783935,0.730532213,0.730532213,0.733729362,FALSE,NOT ACTION,FALSE
20180709,201807,102700,0.731092437,0.728804043,0.732662192,0.030137319,0.730532213,0.728851541,0.733134866,FALSE,FALSE,TRUE
20180709,201807,102800,0.731092437,0.728804043,0.732102908,0.027585369,0.728851541,0.727170868,0.733358145,TRUE,FALSE,FALSE
20180709,201807,102900,0.729411765,0.727681078,0.730425056,0.052497266,0.727170868,0.728851541,0.734740973,TRUE,TRUE,TRUE
20180709,201807,103000,0.727731092,0.727119596,0.730425056,0.046664236,0.728851541,0.729971989,0.734076977,FALSE,TRUE,FALSE
20180709,201807,103100,0.728851541,0.727681078,0.73098434,0.012152145,0.729971989,0.731652661,0.732344508,FALSE,TRUE,FALSE
