日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,Y_pred(tomorrow),,
20180709,201807,102100,0.736134454,0.733857383,0.733221477,0.074857212,0.729971989,0.730532213,0.706398666,TRUE,TRUE,TRUE
20180709,201807,102200,0.731092437,0.729365525,0.732102908,0.112164297,0.730532213,0.729971989,0.707961738,TRUE,FALSE,FALSE
20180709,201807,102300,0.731092437,0.73048849,0.733221477,0.040709685,0.729971989,0.729411765,0.705956876,FALSE,FALSE,TRUE
20180709,201807,102400,0.729971989,0.72824256,0.732102908,0.038279256,0.729411765,0.728291317,0.703994572,FALSE,FALSE,TRUE
20180709,201807,102500,0.729971989,0.727681078,0.731543624,0.046056629,0.728291317,0.730532213,0.704348028,TRUE,TRUE,TRUE
20180709,201807,102600,0.728851541,0.728804043,0.730425056,0.081783935,0.730532213,0.730532213,0.703191042,FALSE,NOT ACTION,FALSE
20180709,201807,102700,0.731092437,0.728804043,0.732662192,0.030137319,0.730532213,0.728851541,0.702568412,FALSE,FALSE,TRUE
20180709,201807,102800,0.731092437,0.728804043,0.732102908,0.027585369,0.728851541,0.727170868,0.70309478,TRUE,FALSE,FALSE
20180709,201807,102900,0.729411765,0.727681078,0.730425056,0.052497266,0.727170868,0.728851541,0.703994691,TRUE,TRUE,TRUE
20180709,201807,103000,0.727731092,0.727119596,0.730425056,0.046664236,0.728851541,0.729971989,0.703325868,FALSE,TRUE,FALSE
20180709,201807,103100,0.728851541,0.727681078,0.73098434,0.012152145,0.729971989,0.731652661,0.701852381,FALSE,TRUE,FALSE
20180709,201807,103200,0.730532213,0.729365525,0.732662192,0.042897071,0.731652661,0.727731092,0.701982558,TRUE,FALSE,FALSE
20180709,201807,103301,0.732212885,0.729927007,0.73098434,0.04617815,0.727731092,0.727170868,0.702785134,TRUE,FALSE,FALSE
20180709,201807,103400,0.728291317,0.726558113,0.729306488,0.069753311,0.727170868,0.727170868,0.704392254,TRUE,NOT ACTION,FALSE
20180709,201807,103500,0.727731092,0.725435149,0.728747204,0.054441609,0.727170868,0.726610644,0.703145921,FALSE,FALSE,TRUE
20180709,201807,103600,0.727731092,0.724873666,0.728747204,0.038036213,0.726610644,0.723809524,0.701138258,FALSE,FALSE,TRUE
20180709,201807,103700,0.727170868,0.724873666,0.726510067,0.087373921,0.723809524,0.724369748,0.700648248,FALSE,TRUE,FALSE
20180709,201807,103800,0.724369748,0.722627737,0.727069351,0.030380362,0.724369748,0.724929972,0.70033741,FALSE,TRUE,FALSE
20180709,201807,103900,0.724369748,0.723750702,0.727069351,0.034876656,0.724929972,0.728291317,0.698818922,FALSE,TRUE,FALSE
20180709,201807,104000,0.725490196,0.725996631,0.727628635,0.069145704,0.728291317,0.728291317,0.698149145,FALSE,NOT ACTION,FALSE
20180709,201807,104100,0.729411765,0.727119596,0.731543624,0.033661441,0.728291317,0.729971989,0.698591411,TRUE,TRUE,TRUE
20180709,201807,104203,0.728851541,0.728804043,0.731543624,0.035727306,0.729971989,0.730532213,0.700505137,TRUE,TRUE,TRUE
20180709,201807,104300,0.730532213,0.728804043,0.732662192,0.033175355,0.730532213,0.733333333,0.702345431,TRUE,TRUE,TRUE
20180709,201807,104400,0.731652661,0.731611454,0.732662192,0.084214364,0.733333333,0.731652661,0.703184903,TRUE,FALSE,FALSE
20180709,201807,104500,0.733333333,0.731611454,0.734340045,0.056750516,0.731652661,0.733333333,0.703904092,TRUE,TRUE,TRUE
20180709,201807,104600,0.732212885,0.731049972,0.734340045,0.022359947,0.733333333,0.732773109,0.705636382,TRUE,FALSE,FALSE
20180709,201807,104701,0.733333333,0.731611454,0.735458613,0.037671649,0.732773109,0.732212885,0.705778539,TRUE,FALSE,FALSE
20180709,201807,104800,0.733893557,0.731611454,0.734899329,0.026977762,0.732212885,0.731092437,0.705997705,TRUE,FALSE,FALSE
20180709,201807,104902,0.732773109,0.73048849,0.734340045,0.021387775,0.731092437,0.732212885,0.706403375,TRUE,TRUE,TRUE
20180709,201807,105001,0.731652661,0.73048849,0.732102908,0.058573338,0.732212885,0.731652661,0.706180811,FALSE,FALSE,TRUE
20180709,201807,105100,0.732773109,0.73048849,0.733780761,0.009721716,0.731652661,0.732773109,0.70524466,FALSE,TRUE,FALSE
20180709,201807,105203,0.731652661,0.73048849,0.734340045,0.01591931,0.732773109,0.732212885,0.704881012,FALSE,FALSE,TRUE
20180709,201807,105302,0.732773109,0.73048849,0.733780761,0.015676267,0.732212885,0.733333333,0.705287337,TRUE,TRUE,TRUE
20180709,201807,105400,0.732773109,0.732172937,0.734899329,0.044962936,0.733333333,0.732773109,0.705597043,TRUE,FALSE,FALSE
20180709,201807,105500,0.733893557,0.731611454,0.735458613,0.013731924,0.732773109,0.733333333,0.705465317,FALSE,TRUE,FALSE
20180709,201807,105601,0.733333333,0.731049972,0.735458613,0.018957346,0.733333333,0.733333333,0.706487894,TRUE,NOT ACTION,FALSE
20180709,201807,105701,0.733893557,0.731611454,0.736577181,0.012273666,0.733333333,0.730532213,0.706493139,TRUE,FALSE,FALSE
20180709,201807,105801,0.733893557,0.731049972,0.733780761,0.022481468,0.730532213,0.732773109,0.706448615,FALSE,TRUE,FALSE
20180709,201807,105900,0.731652661,0.73048849,0.733221477,0.026613197,0.732773109,0.734453782,0.706940711,TRUE,TRUE,TRUE
20180709,201807,110000,0.733333333,0.733295901,0.736017897,0.055413781,0.734453782,0.729971989,0.705245078,FALSE,FALSE,TRUE
20180709,201807,110100,0.735014006,0.732734419,0.732662192,0.042046421,0.729971989,0.732212885,0.70532763,TRUE,TRUE,TRUE
20180709,201807,110201,0.731092437,0.73048849,0.733221477,0.025397983,0.732212885,0.731652661,0.707468152,TRUE,FALSE,FALSE
20180709,201807,110300,0.732773109,0.73048849,0.734340045,0.015311703,0.731652661,0.730532213,0.705375612,FALSE,FALSE,TRUE
20180709,201807,110407,0.732212885,0.729365525,0.733221477,0.017742131,0.730532213,0.729411765,0.705059171,FALSE,FALSE,TRUE
20180709,201807,110500,0.731092437,0.728804043,0.732662192,0.025641026,0.729411765,0.730532213,0.705422461,TRUE,TRUE,TRUE
20180709,201807,110600,0.730532213,0.72824256,0.732662192,0.020537125,0.730532213,0.730532213,0.704442263,FALSE,NOT ACTION,FALSE
20180709,201807,110704,0.731092437,0.728804043,0.733221477,0.010815409,0.730532213,0.731652661,0.703638673,FALSE,TRUE,FALSE
20180709,201807,110800,0.731652661,0.73048849,0.733780761,0.040588164,0.731652661,0.732773109,0.703771651,TRUE,TRUE,TRUE
20180709,201807,110903,0.732212885,0.73048849,0.734340045,0.009357152,0.732773109,0.733333333,0.704128981,TRUE,TRUE,TRUE
20180709,201807,111001,0.733333333,0.731049972,0.736017897,0.018835825,0.733333333,0.73557423,0.705107331,TRUE,TRUE,TRUE
20180709,201807,111103,0.733333333,0.734418866,0.736017897,0.093814558,0.73557423,0.73557423,0.705687463,TRUE,NOT ACTION,FALSE
20180709,201807,111200,0.736694678,0.734418866,0.738814318,0.027585369,0.73557423,0.73557423,0.706583321,TRUE,NOT ACTION,FALSE
20180709,201807,111300,0.736134454,0.733857383,0.737695749,0.02770689,0.73557423,0.736694678,0.708088994,TRUE,TRUE,TRUE
20180709,201807,111402,0.736134454,0.736103313,0.738814318,0.107668003,0.736694678,0.735014006,0.709305108,TRUE,FALSE,FALSE
20180709,201807,111500,0.737815126,0.737226277,0.736577181,0.126260785,0.735014006,0.73557423,0.708812654,FALSE,TRUE,FALSE
20180709,201807,111601,0.735014006,0.733295901,0.737695749,0.015676267,0.73557423,0.736694678,0.709969223,TRUE,TRUE,TRUE
20180709,201807,111703,0.73557423,0.734418866,0.737695749,0.026613197,0.736694678,0.736134454,0.709433615,FALSE,FALSE,TRUE
20180709,201807,111801,0.737254902,0.734980348,0.738814318,0.014218009,0.736134454,0.734453782,0.708499014,FALSE,FALSE,TRUE
20180709,201807,111900,0.736134454,0.733857383,0.736577181,0.022238425,0.734453782,0.733333333,0.709209323,TRUE,FALSE,FALSE
20180709,201807,112000,0.734453782,0.733295901,0.736017897,0.033661441,0.733333333,0.733893557,0.709705055,TRUE,TRUE,TRUE
20180709,201807,112100,0.733333333,0.732734419,0.736017897,0.014947138,0.733893557,0.735014006,0.708187282,FALSE,TRUE,FALSE
20180709,201807,112201,0.735014006,0.733857383,0.737136465,0.02855754,0.735014006,0.736694678,0.707293153,FALSE,TRUE,FALSE
20180709,201807,112301,0.73557423,0.734980348,0.738255034,0.033296877,0.736694678,0.737254902,0.707157075,FALSE,TRUE,FALSE
20180709,201807,112401,0.737254902,0.734980348,0.739373602,0.022481468,0.737254902,0.737815126,0.708318889,TRUE,TRUE,TRUE
20180709,201807,112502,0.737254902,0.736103313,0.738814318,0.040102078,0.737815126,0.737254902,0.709476531,TRUE,FALSE,FALSE
20180709,201807,112600,0.738935574,0.736103313,0.74049217,0.017985174,0.737254902,0.737815126,0.710195482,TRUE,TRUE,TRUE
20180709,201807,112702,0.73837535,0.736664795,0.74049217,0.029529712,0.737815126,0.737254902,0.710503161,TRUE,FALSE,FALSE
20180709,201807,112801,0.73837535,0.736103313,0.739932886,0.025276461,0.737254902,0.73837535,0.711001277,TRUE,TRUE,TRUE
20180709,201807,112902,0.737815126,0.736103313,0.74049217,0.015311703,0.73837535,0.737815126,0.71122092,TRUE,FALSE,FALSE
20180709,201807,113000,0.738935574,0.736664795,0.739932886,0.030380362,0.737815126,0.737254902,0.710776031,FALSE,FALSE,TRUE
